Player,ID,Team
Brook Lopez,lopezbr01,MIL
Christian Wood,woodch01,DET
RJ Barrett,barrerj01,NYK
Al Horford,horfoal01,PHI
Seth Curry,curryse01,DAL
Kyle Kuzma,kuzmaky01,LAL
De'Andre Hunter,huntede01,ATL
Marcus Smart,smartma01,BOS
Jarrett Allen,allenja01,BRK
Taurean Prince,princta02,BRK
Patty Mills,millspa02,SAS
Derrick White,whitede01,SAS
Josh Richardson,richajo01,PHI
Myles Turner,turnemy01,IND
Lonzo Ball,balllo01,NOP
Tyler Herro,herroty01,MIA
Ish Smith,smithis01,WAS
Lauri Markkanen,markkla01,CHI
OG Anunoby,anunoog01,TOR
Darius Garland,garlada01,CLE
Glenn Robinson III,robingl02,2TM
Glenn Robinson III,robingl02,GSW
Glenn Robinson III,robingl02,PHI
Rudy Gay,gayru01,SAS
Dejounte Murray,murrade01,SAS
Cedi Osman,osmande01,CLE
Troy Brown Jr.,browntr01,WAS
Ben McLemore,mclembe01,HOU
Doug McDermott,mcderdo01,IND
P.J. Washington,washipj01,CHO
Bryn Forbes,forbebr01,SAS
Joe Ingles,inglejo01,UTA
Furkan Korkmaz,korkmfu01,PHI
Dario Å ariÄ,saricda01,PHO
Brandon Clarke,clarkbr01,MEM
Deandre Ayton,aytonde01,PHO
Steven Adams,adamsst01,OKC
Kevin Huerter,huertke01,ATL
Tristan Thompson,thomptr01,CLE
Jae Crowder,crowdja01,2TM
Jae Crowder,crowdja01,MEM
Jae Crowder,crowdja01,MIA
Dorian Finney-Smith,finnedo01,DAL
Langston Galloway,gallola01,DET
Mike Conley,conlemi01,UTA
Maxi Kleber,klebima01,DAL
Bobby Portis,portibo01,NYK
Mikal Bridges,bridgmi01,PHO
Danuel House Jr.,houseda01,HOU
Monte Morris,morrimo01,DEN
Thaddeus Young,youngth01,CHI
Josh Hart,hartjo01,NOP
Rui Hachimura,hachiru01,WAS
Kentavious Caldwell-Pope,caldwke01,LAL
TomÃ¡Å¡ SatoranskÃ½,satorto01,CHI
Cody Zeller,zelleco01,CHO
Garrett Temple,templga01,BRK
Jeff Teague,teaguje01,2TM
Jeff Teague,teaguje01,MIN
Jeff Teague,teaguje01,ATL
Aaron Holiday,holidaa01,IND
Damion Lee,leeda03,GSW
Malik Beasley,beaslma01,2TM
Malik Beasley,beaslma01,DEN
Malik Beasley,beaslma01,MIN
Donte DiVincenzo,divindo01,MIL
Cam Reddish,reddica01,ATL
Thomas Bryant,bryanth01,WAS
Justin Holiday,holidju01,IND
Daniel Theis,theisda01,BOS
D.J. Augustin,augusdj01,ORL
Kent Bazemore,bazemke01,2TM
Kent Bazemore,bazemke01,POR
Kent Bazemore,bazemke01,SAC
Austin Rivers,riverau01,HOU
Ivica Zubac,zubaciv01,LAC
Paul Millsap,millspa01,DEN
Mitchell Robinson,robinmi01,NYK
Gary Harris,harriga01,DEN
Jarrett Culver,culveja01,MIN
Anfernee Simons,simonan01,POR
Shabazz Napier,napiesh01,2TM
Shabazz Napier,napiesh01,MIN
Shabazz Napier,napiesh01,WAS
Jeremy Lamb,lambje01,IND
Malik Monk,monkma01,CHO
Larry Nance Jr.,nancela02,CLE
Markieff Morris,morrima02,2TM
Markieff Morris,morrima02,DET
Markieff Morris,morrima02,LAL
George Hill,hillge01,MIL
Kelly Olynyk,olynyke01,MIA
Marquese Chriss,chrisma01,GSW
Kyrie Irving,irvinky01,BRK
Danny Green,greenda02,LAL
Clint Capela,capelca01,HOU
Terence Davis,daviste02,TOR
Gary Trent Jr.,trentga02,POR
Zion Williamson,willizi01,NOP
Richaun Holmes,holmeri01,SAC
Josh Okogie,okogijo01,MIN
Jabari Parker,parkeja01,2TM
Jabari Parker,parkeja01,ATL
Jabari Parker,parkeja01,SAC
Eric Gordon,gordoer01,HOU
Bruce Brown,brownbr01,DET
Dwight Howard,howardw01,LAL
Michael Porter Jr.,portemi01,DEN
Cameron Johnson,johnsca02,PHO
Svi Mykhailiuk,mykhasv01,DET
Delon Wright,wrighde01,DAL
Jordan Poole,poolejo01,GSW
Derrick Jones Jr.,jonesde02,MIA
P.J. Tucker,tuckepj01,HOU
Kevin Porter Jr.,porteke02,CLE
Wesley Matthews,matthwe02,MIL
Landry Shamet,shamela01,LAC
Isaiah Thomas,thomais02,WAS
Brad Wanamaker,wanambr01,BOS
Wendell Carter Jr.,cartewe01,CHI
Tyus Jones,jonesty01,MEM
Aron Baynes,baynear01,PHO
Tony Snell,snellto01,DET
Jaxson Hayes,hayesja02,NOP
Enes Freedom,kanteen01,BOS
Jalen Brunson,brunsja01,DAL
E'Twaun Moore,mooreet01,NOP
DeAndre Jordan,jordade01,BRK
T.J. McConnell,mccontj01,IND
Gorgui Dieng,dienggo01,2TM
Gorgui Dieng,dienggo01,MIN
Gorgui Dieng,dienggo01,MEM
Derrick Favors,favorde01,NOP
Cory Joseph,josepco01,SAC
De'Anthony Melton,meltode01,MEM
James Ennis III,ennisja01,2TM
James Ennis III,ennisja01,PHI
James Ennis III,ennisja01,ORL
Jeff Green,greenje02,2TM
Jeff Green,greenje02,UTA
Jeff Green,greenje02,HOU
Royce O'Neale,onealro01,UTA
Nerlens Noel,noelne01,OKC
Elfrid Payton,paytoel01,NYK
JaVale McGee,mcgeeja01,LAL
Luke Kennard,kennalu01,DET
Alex Len,lenal01,2TM
Alex Len,lenal01,ATL
Alex Len,lenal01,SAC
Mason Plumlee,plumlma01,DEN
JaMychal Green,greenja01,LAC
Jordan McRae,mcraejo01,3TM
Jordan McRae,mcraejo01,WAS
Jordan McRae,mcraejo01,DEN
Jordan McRae,mcraejo01,DET
Avery Bradley,bradlav01,LAL
Trevor Ariza,arizatr01,2TM
Trevor Ariza,arizatr01,SAC
Trevor Ariza,arizatr01,POR
Kevin Knox,knoxke01,NYK
Rondae Hollis-Jefferson,holliro01,TOR
Ersan Ä°lyasova,ilyaser01,MIL
Chris Boucher,bouchch01,TOR
Mike Scott,scottmi01,PHI
Patrick Beverley,beverpa01,LAC
Jonathan Isaac,isaacjo01,ORL
Trey Lyles,lylestr01,SAS
NicolÃ² Melli,mellini01,NOP
Emmanuel Mudiay,mudiaem01,UTA
Bismack Biyombo,biyombi01,CHO
Moritz Wagner,wagnemo01,WAS
Georges Niang,niangge01,UTA
Kyle Anderson,anderky01,MEM
Willie Cauley-Stein,caulewi01,2TM
Willie Cauley-Stein,caulewi01,GSW
Willie Cauley-Stein,caulewi01,DAL
Lonnie Walker IV,walkelo01,SAS
Kyle Korver,korveky01,MIL
Taj Gibson,gibsota01,NYK
Frank Kaminsky,kaminfr01,PHO
Shake Milton,miltosh01,PHI
Dwight Powell,poweldw01,DAL
Kris Dunn,dunnkr01,CHI
Jakob Poeltl,poeltja01,SAS
Frank Jackson,jacksfr01,NOP
Omari Spellman,spellom01,GSW
Reggie Jackson,jacksre01,2TM
Reggie Jackson,jacksre01,DET
Reggie Jackson,jacksre01,LAC
TimothÃ© Luwawu-Cabarrot,luwawti01,BRK
Marco Belinelli,belinma01,SAS
Pat Connaughton,connapa01,MIL
Justin Jackson,jacksju01,DAL
Robin Lopez,lopezro01,MIL
Frank Ntilikina,ntilila01,NYK
Maurice Harkless,harklma01,2TM
Maurice Harkless,harklma01,LAC
Maurice Harkless,harklma01,NYK
Alex Caruso,carusal01,LAL
Draymond Green,greendr01,GSW
Abdel Nader,naderab01,OKC
Marvin Williams,willima02,2TM
Marvin Williams,willima02,CHO
Marvin Williams,willima02,MIL
Darius Bazley,bazleda01,OKC
Rajon Rondo,rondora01,LAL
Ky Bowman,bowmaky01,GSW
Mo Bamba,bambamo01,ORL
Marc Gasol,gasolma01,TOR
Grayson Allen,allengr01,MEM
Isaac Bonga,bongais01,WAS
Michael Carter-Williams,cartemi01,ORL
Solomon Hill,hillso01,2TM
Solomon Hill,hillso01,MEM
Solomon Hill,hillso01,MIA
Damyean Dotson,dotsoda01,NYK
Jerome Robinson,robinje01,2TM
Jerome Robinson,robinje01,LAC
Jerome Robinson,robinje01,WAS
Hamidou Diallo,diallha01,OKC
Harry Giles,gilesha01,SAC
Torrey Craig,craigto01,DEN
Meyers Leonard,leoname01,MIA
Damian Jones,jonesda03,ATL
Matisse Thybulle,thybuma01,PHI
Wes Iwundu,iwundwe01,ORL
Vince Carter,cartevi01,ATL
Patrick Patterson,pattepa01,LAC
Boban MarjanoviÄ,marjabo01,DAL
Keita Bates-Diop,bateske01,2TM
Keita Bates-Diop,bateske01,MIN
Keita Bates-Diop,bateske01,DEN
Juancho HernangÃ³mez,hernaju01,2TM
Juancho HernangÃ³mez,hernaju01,DEN
Juancho HernangÃ³mez,hernaju01,MIN
Jevon Carter,carteje01,PHO
Tony Bradley,bradlto01,UTA
Ian Mahinmi,mahinia01,WAS
Thon Maker,makerth01,DET
Blake Griffin,griffbl01,DET
Raul Neto,netora01,PHI
Victor Oladipo,oladivi01,IND
Tyler Johnson,johnsty01,2TM
Tyler Johnson,johnsty01,PHO
Tyler Johnson,johnsty01,BRK
James Johnson,johnsja01,2TM
James Johnson,johnsja01,MIA
James Johnson,johnsja01,MIN
Naz Reid,reidna01,MIN
Nickeil Alexander-Walker,alexani01,NOP
Sterling Brown,brownst02,MIL
Ryan Arcidiacono,arcidry01,CHI
Mario Hezonja,hezonma01,POR
Dewayne Dedmon,dedmode01,2TM
Dewayne Dedmon,dedmode01,SAC
Dewayne Dedmon,dedmode01,ATL
DeAndre' Bembry,bembrde01,ATL
Denzel Valentine,valende01,CHI
Luguentz Dort,dortlu01,OKC
Sekou Doumbouya,doumbse01,DET
Jahlil Okafor,okafoja01,NOP
Treveon Graham,grahatr01,2TM
Treveon Graham,grahatr01,MIN
Treveon Graham,grahatr01,ATL
Trey Burke,burketr01,2TM
Trey Burke,burketr01,PHI
Trey Burke,burketr01,DAL
Bruno Fernando,fernabr01,ATL
Cody Martin,martico01,CHO
Grant Williams,willigr01,BOS
Semi Ojeleye,ojelese01,BOS
Reggie Bullock,bullore01,NYK
Rodney Hood,hoodro01,POR
Jordan McLaughlin,mclaujo01,MIN
Mike Muscala,muscami01,OKC
Dwayne Bacon,bacondw01,CHO
Quinn Cook,cookqu01,LAL
J.J. Barea,bareajo01,DAL
John Henson,hensojo01,2TM
John Henson,hensojo01,CLE
John Henson,hensojo01,DET
Terrance Ferguson,fergute01,OKC
Daniel Gafford,gaffoda01,CHI
Cheick Diallo,diallch01,PHO
Elie Okobo,okoboel01,PHO
Yogi Ferrell,ferreyo01,SAC
Chandler Hutchison,hutchch01,CHI
Luke Kornet,kornelu01,CHI
Rodions Kurucs,kurucro01,BRK
Khem Birch,birchkh01,ORL
Jake Layman,laymaja01,MIN
Shaquille Harrison,harrish01,CHI
Brandon Goodwin,goodwbr01,ATL
Wilson Chandler,chandwi01,BRK
Matt Thomas,thomama02,TOR
Troy Daniels,danietr01,2TM
Troy Daniels,danietr01,LAL
Troy Daniels,danietr01,DEN
Anthony Tolliver,tollian01,3TM
Anthony Tolliver,tollian01,POR
Anthony Tolliver,tollian01,SAC
Anthony Tolliver,tollian01,MEM
Josh Jackson,jacksjo02,MEM
Kelan Martin,martike03,MIN
DÅ¾anan Musa,musadz01,BRK
Willy HernangÃ³mez,hernawi01,CHO
Skal LabissiÃ¨re,labissk01,POR
Rodney McGruder,mcgruro01,LAC
Dennis Smith Jr.,smithde03,NYK
Marvin Bagley III,baglema01,SAC
Wayne Ellington,ellinwa01,NYK
Brandon Knight,knighbr03,2TM
Brandon Knight,knighbr03,CLE
Brandon Knight,knighbr03,DET
Alfonzo McKinnie,mckinal01,CLE
Matthew Dellavedova,dellama01,CLE
Marko GuduriÄ,gudurma01,MEM
Goga Bitadze,bitadgo01,IND
Nassir Little,littlna01,POR
Allen Crabbe,crabbal01,2TM
Allen Crabbe,crabbal01,ATL
Allen Crabbe,crabbal01,MIN
Patrick McCaw,mccawpa01,TOR
PJ Dozier,doziepj01,DEN
Otto Porter Jr.,porteot01,CHI
Javonte Green,greenja02,BOS
Chris Clemons,clemoch01,HOU
Dante Exum,exumda01,2TM
Dante Exum,exumda01,UTA
Dante Exum,exumda01,CLE
AnÅ¾ejs PaseÄÅiks,pasecan01,WAS
JaKarr Sampson,sampsja02,IND
Gary Clark,clarkga01,2TM
Gary Clark,clarkga01,HOU
Gary Clark,clarkga01,ORL
Allonzo Trier,trieral01,NYK
Keldon Johnson,johnske04,SAS
Edmond Sumner,sumneed01,IND
Robert Williams,williro04,BOS
Chris Chiozza,chiozch01,2TM
Chris Chiozza,chiozch01,WAS
Chris Chiozza,chiozch01,BRK
Jusuf NurkiÄ,nurkiju01,POR
Kenrich Williams,willike04,NOP
Chris Silva,silvach01,MIA
D.J. Wilson,wilsodj01,MIL
Noah Vonleh,vonleno01,2TM
Noah Vonleh,vonleno01,MIN
Noah Vonleh,vonleno01,DEN
Jacob Evans,evansja02,2TM
Jacob Evans,evansja02,GSW
Jacob Evans,evansja02,MIN
Justise Winslow,winslju01,MIA
Carsen Edwards,edwarca01,BOS
Theo Pinson,pinsoth01,BRK
Gary Payton II,paytoga02,WAS
Caleb Martin,martica02,CHO
Dion Waiters,waitedi01,2TM
Dion Waiters,waitedi01,MIA
Dion Waiters,waitedi01,LAL
Drew Eubanks,eubandr01,SAS
Isaiah Hartenstein,harteis01,HOU
Courtney Lee,leeco01,DAL
Dragan Bender,bendedr01,2TM
Dragan Bender,bendedr01,MIL
Dragan Bender,bendedr01,GSW
Deonte Burton,burtode02,OKC
Stephen Curry,curryst01,GSW
David Nwaba,nwabada01,BRK
Ty Jerome,jeromty01,PHO
Kyle O'Quinn,oquinky01,PHI
Terance Mann,mannte01,LAC
Admiral Schofield,schofad01,WAS
Garrison Mathews,mathega01,WAS
Tim Frazier,fraziti01,DET
Andre Iguodala,iguodan01,MIA
Ante Å½iÅ¾iÄ,zizican01,CLE
Jordan Bell,belljo01,2TM
Jordan Bell,belljo01,MIN
Jordan Bell,belljo01,MEM
Thabo Sefolosha,sefolth01,HOU
Bruno Caboclo,cabocbr01,2TM
Bruno Caboclo,cabocbr01,MEM
Bruno Caboclo,cabocbr01,HOU
Justin James,jamesju01,SAC
Jalen McDaniels,mcdanja01,CHO
Cameron Payne,payneca01,PHO
DeMarre Carroll,carrode01,2TM
DeMarre Carroll,carrode01,SAS
DeMarre Carroll,carrode01,HOU
Cristiano FelÃ­cio,feliccr01,CHI
T.J. Leaf,leaftj01,IND
Nicolas Batum,batumni01,CHO
Romeo Langford,langfro01,BOS
Al-Farouq Aminu,aminual01,ORL
Zach Collins,colliza01,POR
Mychal Mulder,muldemy01,GSW
Ryan Broekhoff,broekry01,DAL
Juan Toscano-Anderson,toscaju01,GSW
Jared Dudley,dudleja01,LAL
Kevon Looney,looneke01,GSW
Nic Claxton,claxtni01,BRK
Caleb Swanigan,swanica01,2TM
Caleb Swanigan,swanica01,SAC
Caleb Swanigan,swanica01,POR
Jeremiah Martin,martije02,BRK
C.J. Miles,milescj01,WAS
Wenyen Gabriel,gabriwe01,2TM
Wenyen Gabriel,gabriwe01,SAC
Wenyen Gabriel,gabriwe01,POR
Frank Mason III,masonfr01,MIL
Rayjon Tucker,tuckera01,UTA
Evan Turner,turneev01,ATL
Stanley Johnson,johnsst04,TOR
Michael Kidd-Gilchrist,kiddgmi01,2TM
Michael Kidd-Gilchrist,kiddgmi01,CHO
Michael Kidd-Gilchrist,kiddgmi01,DAL
Alen SmailagiÄ,smailal01,GSW
Amir Coffey,coffeam01,LAC
Chimezie Metu,metuch01,SAS
Jaylen Nowell,nowelja01,MIN
Norvel Pelle,pelleno01,PHI
Thanasis Antetokounmpo,antetth01,MIL
John Konchar,konchjo01,MEM
Iman Shumpert,shumpim01,BRK
Derrick Walton,waltode01,2TM
Derrick Walton,waltode01,LAC
Derrick Walton,waltode01,DET
Ed Davis,davised01,UTA
Kadeem Allen,allenka01,NYK
DaQuan Jeffries,jeffrda01,SAC
Johnathan Williams,willijo04,WAS
Mfiondu Kabengele,kabenmf01,LAC
Vincent Poirier,poirivi01,BOS
Bol Bol,bolbo01,DEN
Melvin Frazier,frazime01,ORL
Tyrone Wallace,wallaty01,ATL
Tremont Waters,watertr01,BOS
Donta Hall,halldo01,2TM
Donta Hall,halldo01,DET
Donta Hall,halldo01,BRK
Jaylen Hoard,hoardja01,POR
Oshae Brissett,brissos01,TOR
Juwan Morgan,morgaju01,UTA
Yuta Watanabe,watanyu01,MEM
Malcolm Miller,millema01,TOR
Miye Oni,onimi01,UTA
Tyson Chandler,chandty01,HOU
Talen Horton-Tucker,hortota01,LAL
Alize Johnson,johnsal02,IND
Adam Mokoka,mokokad01,CHI
Paul Watson,watsopa01,2TM
Paul Watson,watsopa01,ATL
Paul Watson,watsopa01,TOR
B.J. Johnson,johnsbj01,ORL
Justin Anderson,anderju01,BRK
Johnathan Motley,motlejo01,LAC
Michael Frazier,frazimi01,HOU
Jerian Grant,grantje02,WAS
Jeremy Pargo,pargoje01,GSW
Jarrell Brantley,brantja01,UTA
Lance Thomas,thomala01,BRK
Tacko Fall,fallta01,BOS
Tyler Cook,cookty01,2TM
Tyler Cook,cookty01,CLE
Tyler Cook,cookty01,DEN
Gabe Vincent,vincega01,MIA
Charlie Brown Jr.,brownch02,ATL
Devon Hall,hallde01,OKC
Louis King,kinglo02,DET
Andre Roberson,roberan03,OKC
Dean Wade,wadede01,CLE
Justin Wright-Foreman,wrighju02,UTA
Jarrod Uthoff,uthofja01,2TM
Jarrod Uthoff,uthofja01,MEM
Jarrod Uthoff,uthofja01,WAS
Ignas Brazdeikis,brazdig01,NYK
Vlatko ÄanÄar,cancavl01,DEN
Kevin Hervey,herveke01,OKC
J.R. Smith,smithjr01,LAL
Khyri Thomas,thomakh01,DET
Luka Å amaniÄ,samanlu01,SAS
Sindarius Thornwell,thornsi01,NOP
Amile Jefferson,jeffeam01,ORL
Vic Law,lawvi01,ORL
Dewan Hernandez,hernade01,TOR
Naz Mitrou-Long,mitrona01,IND
Joakim Noah,noahjo01,LAC
Chandler Parsons,parsoch01,ATL
Nigel Williams-Goss,willini01,UTA
Justin Robinson,robinju01,WAS
Jordan Bone,bonejo01,DET
Zylan Cheatham,cheatzy01,NOP
Dusty Hannahs,hannadu01,MEM
Udonis Haslem,hasleud01,MIA
Josh Magette,magetjo01,ORL
Quinndary Weatherspoon,weathqu01,SAS
Jarred Vanderbilt,vandeja01,2TM
Jarred Vanderbilt,vandeja01,DEN
Jarred Vanderbilt,vandeja01,MIN
Moses Brown,brownmo01,POR
Antonius Cleveland,clevean01,DAL
Marial Shayok,shayoma01,PHI
Jalen Lecque,lecquja01,PHO
Zach Norvell,norveza01,2TM
Zach Norvell,norveza01,LAL
Zach Norvell,norveza01,GSW
Jonah Bolden,boldejo01,2TM
Jonah Bolden,boldejo01,PHI
Jonah Bolden,boldejo01,PHO
Justin Patton,pattoju01,OKC
Shamorie Ponds,pondssh01,TOR
Josh Reaves,reavejo02,DAL
Zhaire Smith,smithzh01,PHI
Kostas Antetokounmpo,antetko01,LAL
KZ Okpala,okpalkz01,MIA
Brian Bowen,bowenbr02,IND
Devontae Cacok,cacokde01,LAL
Eric Mika,mikaer01,SAC
Ryan Anderson,anderry01,HOU
Corey Brewer,breweco01,SAC
Jamal Crawford,crawfja01,BRK
Luc Mbah a Moute,mbahalu01,HOU
Chasson Randle,randlch01,GSW
Max Strus,strusma01,CHI
Kyle Guy,guyky01,SAC
Tariq Owens,owensta01,PHO
Daryl Macon,maconda01,MIA
Kyle Alexander,alexaky01,MIA
Joe Chealey,chealjo01,CHO
Henry Ellenson,ellenhe01,BRK
Josh Gray,grayjo01,NOP
Jared Harper,harpeja01,PHO
Matt Mooney,moonema01,CLE
Malik Newman,newmama01,CLE
Tyler Zeller,zellety01,SAS
Marques Bolden,boldema01,CLE
William Howard,howarwi01,HOU
Stanton Kidd,kiddst01,UTA
J.P. Macura,macurjp01,CLE
Isaiah Roby,robyis01,OKC
