Player,ID,Team
Jeff Teague,teaguje01,ATL
Zydrunas Ilgauskas,ilgauzy01,MIA
Keith Bogans,boganke01,CHI
Nikola PekoviÄ,pekovni01,MIN
Matt Barnes,barnema02,LAL
Yi Jianlian,jianlyi01,WAS
Patty Mills,millspa02,POR
Zaza Pachulia,pachuza01,ATL
Eric Maynor,maynoer01,OKC
Trevor Booker,booketr01,WAS
Marreese Speights,speigma01,PHI
Earl Watson,watsoea01,UTA
Shaquille O'Neal,onealsh01,BOS
Jason Smith,smithja02,NOH
Alonzo Gee,geeal01,3TM
Alonzo Gee,geeal01,SAS
Alonzo Gee,geeal01,WAS
Alonzo Gee,geeal01,CLE
Nick Collison,collini01,OKC
Patrick Patterson,pattepa01,HOU
AndrÃ©s Nocioni,nocioan01,PHI
Gary Forbes,forbega01,DEN
Chris Douglas-Roberts,douglch01,MIL
A.J. Price,priceaj01,IND
Manny Harris,harrima01,CLE
Brendan Haywood,haywobr01,DAL
Steve Blake,blakest01,LAL
Carlos Arroyo,arroyca01,2TM
Carlos Arroyo,arroyca01,MIA
Carlos Arroyo,arroyca01,BOS
Anthony Randolph,randoan01,2TM
Anthony Randolph,randoan01,NYK
Anthony Randolph,randoan01,MIN
Christian Eyenga,eyengch01,CLE
Henry Walker,walkebi01,NYK
Andris BiedriÅÅ¡,biedran01,GSW
Samardo Samuels,samuesa01,CLE
Dahntay Jones,jonesda02,IND
Anderson VarejÃ£o,varejan01,CLE
Peja StojakoviÄ,stojape01,3TM
Peja StojakoviÄ,stojape01,NOH
Peja StojakoviÄ,stojape01,TOR
Peja StojakoviÄ,stojape01,DAL
Jonny Flynn,flynnjo01,MIN
Tiago Splitter,splitti01,SAS
Marcus Camby,cambyma01,POR
Johan Petro,petrojo01,NJN
Josh Childress,childjo01,PHO
Marquis Daniels,daniema01,BOS
James Johnson,johnsja01,2TM
James Johnson,johnsja01,CHI
James Johnson,johnsja01,TOR
D.J. White,whitedj01,2TM
D.J. White,whitedj01,OKC
D.J. White,whitedj01,CHA
Ronny Turiaf,turiaro01,NYK
Sebastian Telfair,telfase01,MIN
Shelden Williams,willish02,2TM
Shelden Williams,willish02,DEN
Shelden Williams,willish02,NYK
Larry Sanders,sandela01,MIL
Craig Smith,smithcr01,LAC
Eugene Jeter,jetereu01,SAC
Jamario Moon,moonja01,2TM
Jamario Moon,moonja01,CLE
Jamario Moon,moonja01,LAC
Chris Andersen,anderch01,DEN
Quentin Richardson,richaqu01,ORL
Greivis VÃ¡squez,vasqugr01,MEM
James Posey,poseyja01,IND
Daequan Cook,cookda02,OKC
Jason Maxiell,maxieja01,DET
Rodrigue Beaubois,beaubro01,DAL
Ekpe Udoh,udohek01,GSW
Matt Carroll,carroma01,CHA
Ãmer AÅÄ±k,asikom01,CHI
Mike Miller,millemi01,MIA
Josh Powell,poweljo01,ATL
T.J. Ford,fordtj01,IND
Jermaine Taylor,tayloje02,2TM
Jermaine Taylor,tayloje02,HOU
Jermaine Taylor,tayloje02,SAC
Rasual Butler,butlera01,2TM
Rasual Butler,butlera01,LAC
Rasual Butler,butlera01,CHI
Acie Law,lawac01,2TM
Acie Law,lawac01,MEM
Acie Law,lawac01,GSW
Kurt Thomas,thomaku01,CHI
Cartier Martin,martica01,WAS
Ike Diogu,dioguik01,LAC
Joey Graham,grahajo01,CLE
Lou Amundson,amundlo01,GSW
Luther Head,headlu01,SAC
Stephen Graham,grahast01,NJN
Ronnie Price,pricero01,UTA
Brian Cook,cookbr01,LAC
Luke Harangody,haranlu01,2TM
Luke Harangody,haranlu01,BOS
Luke Harangody,haranlu01,CLE
Quincy Pondexter,pondequ01,NOH
Julian Wright,wrighju01,TOR
Jeff Foster,fosteje01,IND
Darnell Jackson,jacksda01,SAC
Derrick Brown,brownde04,2TM
Derrick Brown,brownde04,CHA
Derrick Brown,brownde04,NYK
Von Wafer,wafervo01,BOS
Damien Wilkins,wilkida02,ATL
Jeremy Evans,evansje01,UTA
Dominic McGuire,mcguido01,CHA
Kendrick Perkins,perkike01,2TM
Kendrick Perkins,perkike01,BOS
Kendrick Perkins,perkike01,OKC
Ian Mahinmi,mahinia01,DAL
Xavier Henry,henryxa01,MEM
Semih Erden,erdense01,2TM
Semih Erden,erdense01,BOS
Semih Erden,erdense01,CLE
Timofey Mozgov,mozgoti01,2TM
Timofey Mozgov,mozgoti01,NYK
Timofey Mozgov,mozgoti01,DEN
Earl Clark,clarkea01,2TM
Earl Clark,clarkea01,PHO
Earl Clark,clarkea01,ORL
Lazar Hayward,haywala01,MIN
Kosta Koufos,koufoko01,2TM
Kosta Koufos,koufoko01,MIN
Kosta Koufos,koufoko01,DEN
Ben Uzoh,uzohbe01,NJN
Leon Powe,powele01,2TM
Leon Powe,powele01,CLE
Leon Powe,powele01,MEM
Kevin SÃ©raphin,serapke01,WAS
Ben Wallace,wallabe01,DET
Joel Anthony,anthojo01,MIA
Josh Howard,howarjo01,WAS
Brian Cardinal,cardibr01,DAL
Alexis AjinÃ§a,ajincal01,2TM
Alexis AjinÃ§a,ajincal01,DAL
Alexis AjinÃ§a,ajincal01,TOR
Brandan Wright,wrighbr03,2TM
Brandan Wright,wrighbr03,GSW
Brandan Wright,wrighbr03,NJN
Juwan Howard,howarju01,MIA
Solomon Jones,jonesso01,IND
Jon Brockman,brockjo01,MIL
Joey Dorsey,dorsejo01,TOR
Delonte West,westde01,BOS
Francisco Elson,elsonfr01,UTA
David Andersen,anderda03,2TM
David Andersen,anderda03,TOR
David Andersen,anderda03,NOH
Reggie Evans,evansre01,TOR
Aaron Gray,grayaa01,NOH
Jermaine O'Neal,onealje01,BOS
Erick Dampier,dampier01,MIA
Rodney Carney,carnero01,2TM
Rodney Carney,carnero01,GSW
Rodney Carney,carnero01,MEM
Chris Duhon,duhonch01,ORL
Zabian Dowdell,dowdeza01,PHO
Dan Gadzuric,gadzuda01,2TM
Dan Gadzuric,gadzuda01,GSW
Dan Gadzuric,gadzuda01,NJN
Sundiata Gaines,gainesu01,3TM
Sundiata Gaines,gainesu01,MIN
Sundiata Gaines,gainesu01,TOR
Sundiata Gaines,gainesu01,NJN
Damion James,jamesda01,NJN
Armon Johnson,johnsar02,POR
Anthony Carter,cartean01,2TM
Anthony Carter,cartean01,DEN
Anthony Carter,cartean01,NYK
Troy Murphy,murphtr01,2TM
Troy Murphy,murphtr01,NJN
Troy Murphy,murphtr01,BOS
Kyrylo Fesenko,fesenky01,UTA
Terrence Williams,willite01,2TM
Terrence Williams,willite01,NJN
Terrence Williams,willite01,HOU
Udonis Haslem,hasleud01,MIA
Jawad Williams,willija04,CLE
Steve Novak,novakst01,2TM
Steve Novak,novakst01,DAL
Steve Novak,novakst01,SAS
Ish Smith,smithis01,2TM
Ish Smith,smithis01,HOU
Ish Smith,smithis01,MEM
Tony Battie,battito01,PHI
Jason Collins,collija04,ATL
James Anderson,anderja01,SAS
Othyus Jeffers,jeffeot01,2TM
Othyus Jeffers,jeffeot01,SAS
Othyus Jeffers,jeffeot01,WAS
Hilton Armstrong,armsthi01,2TM
Hilton Armstrong,armsthi01,WAS
Hilton Armstrong,armsthi01,ATL
Luke Walton,waltolu01,LAL
Derrick Caracter,caracde01,LAL
Chris Quinn,quinnch01,SAS
Earl Barron,barroea01,3TM
Earl Barron,barroea01,PHO
Earl Barron,barroea01,MIL
Earl Barron,barroea01,POR
Jeremy Lin,linje01,GSW
Sasha PavloviÄ,pavloal01,3TM
Sasha PavloviÄ,pavloal01,DAL
Sasha PavloviÄ,pavloal01,NOH
Sasha PavloviÄ,pavloal01,BOS
Hamed Haddadi,haddaha01,MEM
Roger Mason,masonro01,NYK
DaJuan Summers,summeda01,DET
Jared Jeffries,jeffrja01,2TM
Jared Jeffries,jeffrja01,HOU
Jared Jeffries,jeffrja01,NYK
Melvin Ely,elyme01,DEN
Eduardo NÃ¡jera,najered01,CHA
Mehmet Okur,okurme01,UTA
Joel Przybilla,przybjo01,2TM
Joel Przybilla,przybjo01,POR
Joel Przybilla,przybjo01,CHA
Devin Ebanks,ebankde01,LAL
D.J. Mbenga,mbengdj01,NOH
Jeff Adrien,adrieje01,GSW
Quinton Ross,rossqu01,NJN
Garrett Temple,templga01,3TM
Garrett Temple,templga01,SAS
Garrett Temple,templga01,MIL
Garrett Temple,templga01,CHA
Jason Williams,willija02,2TM
Jason Williams,willija02,ORL
Jason Williams,willija02,MEM
Hasheem Thabeet,thabeha01,2TM
Hasheem Thabeet,thabeha01,MEM
Hasheem Thabeet,thabeha01,HOU
Avery Bradley,bradlav01,BOS
Yao Ming,mingya01,HOU
Mustafa Shakur,shakumu01,WAS
Sean Marks,marksse01,POR
Garret Siler,silerga01,PHO
Michael Redd,reddmi01,MIL
Dominique Jones,jonesdo02,DAL
Danny Green,greenda02,SAS
Royal Ivey,iveyro01,OKC
Larry Owens,owensla01,2TM
Larry Owens,owensla01,SAS
Larry Owens,owensla01,WAS
Lance Stephenson,stephla01,IND
Willie Warren,warrewi01,LAC
Luke Babbitt,babbilu01,POR
Jamaal Magloire,magloja01,MIA
Trey Johnson,johnstr01,2TM
Trey Johnson,johnstr01,TOR
Trey Johnson,johnstr01,LAL
Chris Johnson,johnsch03,2TM
Chris Johnson,johnsch03,POR
Chris Johnson,johnsch03,BOS
Charlie Bell,bellch01,GSW
Etan Thomas,thomaet01,ATL
Kyle Weaver,weaveky01,UTA
Byron Mullens,mulleby01,OKC
Malik Allen,allenma01,ORL
Mario West,westma02,NJN
DeSagana Diop,diopde01,CHA
Brian Scalabrine,scalabr01,CHI
Jarron Collins,collija03,2TM
Jarron Collins,collija03,LAC
Jarron Collins,collija03,POR
Cole Aldrich,aldrico01,OKC
Lester Hudson,hudsole01,WAS
Sherron Collins,collish01,CHA
Jason Kapono,kaponja01,PHI
Darius Songaila,songada01,PHI
Renaldo Balkman,balkmre01,2TM
Renaldo Balkman,balkmre01,DEN
Renaldo Balkman,balkmre01,NYK
Maurice Ager,agerma01,MIN
Hamady N'Diaye,ndiayha01,WAS
Ime Udoka,udokaim01,SAS
Jerry Stackhouse,stackje01,MIA
DeMarre Carroll,carrode01,2TM
DeMarre Carroll,carrode01,MEM
DeMarre Carroll,carrode01,HOU
Craig Brackins,brackcr01,PHI
Mike Harris,harrimi01,HOU
Andy Rautins,rautian01,NYK
Joe Smith,smithjo02,2TM
Joe Smith,smithjo02,NJN
Joe Smith,smithjo02,LAL
Fabricio Oberto,obertfa01,POR
Pape Sy,sypa01,ATL
Solomon Alabi,alabiso01,TOR
Marcus Banks,banksma01,TOR
Antonio Daniels,daniean01,PHI
Marcus Cousin,cousima01,UTA
Morris Peterson,petermo01,OKC
Patrick Ewing,ewingpa02,NOH
Orien Greene,greenor01,NJN
Ronald Dupree,duprero01,TOR
John Lucas III,lucasjo02,CHI
Pops Mensah-Bonsu,mensapo01,NOH
Dexter Pittman,pittmde01,MIA
Theo Ratliff,ratlith01,LAL
Antoine Wright,wrighan01,SAC
Gani Lawal,lawalga01,PHO
Bobby Simmons,simmobo01,SAS
Brian Skinner,skinnbr01,MIL
Hassan Whiteside,whiteha01,SAC
