Player,ID,Team
AndrÃ©s Nocioni,nocioan01,CHI
Matt Barnes,barnema02,GSW
Michael Finley,finlemi01,SAS
Jason Kapono,kaponja01,MIA
Earl Watson,watsoea01,SEA
Damien Wilkins,wilkida02,SEA
Josh Childress,childjo01,ATL
Sam Cassell,cassesa01,LAC
Boris Diaw,diawbo01,PHO
Troy Murphy,murphtr01,2TM
Troy Murphy,murphtr01,GSW
Troy Murphy,murphtr01,IND
BoÅ¡tjan Nachbar,nachbbo01,NJN
Tyson Chandler,chandty01,NOK
Shaquille O'Neal,onealsh01,MIA
Channing Frye,fryech01,NYK
Luke Walton,waltolu01,LAL
Chris Webber,webbech01,2TM
Chris Webber,webbech01,PHI
Chris Webber,webbech01,DET
John Salmons,salmojo01,SAC
Devin Brown,brownde02,NOK
JosÃ© CalderÃ³n,caldejo01,TOR
Antonio McDyess,mcdyean01,DET
Jason Williams,willija02,MIA
Alonzo Mourning,mournal01,MIA
Antoine Walker,walkean02,MIA
Travis Outlaw,outlatr01,POR
Nate Robinson,robinna01,NYK
Darko MiliÄiÄ,milicda01,ORL
Maurice Evans,evansma01,LAL
Andrew Bynum,bynuman01,LAL
Tyronn Lue,luety01,ATL
Quentin Richardson,richaqu01,NYK
Brent Barry,barrybr01,SAS
Morris Peterson,petermo01,TOR
Ime Udoka,udokaim01,POR
David Lee,leeda02,NYK
Corliss Williamson,willico02,SAC
Craig Smith,smithcr01,MIN
Sasha PavloviÄ,pavloal01,CLE
Linas Kleiza,kleizli01,DEN
Bobby Jackson,jacksbo01,NOK
Jarvis Hayes,hayesja01,WAS
Andrei Kirilenko,kirilan01,UTA
Dahntay Jones,jonesda02,MEM
Martell Webster,webstma02,POR
Antonio Daniels,daniean01,WAS
Brad Miller,millebr01,SAC
Jorge Garbajosa,garbajo01,TOR
Donyell Marshall,marshdo01,CLE
LaMarcus Aldridge,aldrila01,POR
Paul Millsap,millspa01,UTA
Chris Duhon,duhonch01,CHI
Joe Smith,smithjo02,2TM
Joe Smith,smithjo02,DEN
Joe Smith,smithjo02,PHI
Carlos Arroyo,arroyca01,ORL
James Posey,poseyja01,MIA
Anderson VarejÃ£o,varejan01,CLE
Erick Dampier,dampier01,DAL
Marcus Williams,willima03,NJN
Jamaal Magloire,magloja01,POR
Steve Blake,blakest01,2TM
Steve Blake,blakest01,MIL
Steve Blake,blakest01,DEN
Keyon Dooling,doolike01,ORL
Trenton Hassell,hassetr01,MIN
Brendan Haywood,haywobr01,WAS
Bruce Bowen,bowenbr01,SAS
Trevor Ariza,arizatr01,ORL
Joey Graham,grahajo01,TOR
Shaun Livingston,livinsh01,LAC
Johan Petro,petrojo01,SEA
Rajon Rondo,rondora01,BOS
Steve Francis,francst01,NYK
Eduardo NÃ¡jera,najered01,DEN
Rasho NesteroviÄ,nestera01,TOR
Ben Wallace,wallabe01,CHI
Eddie Jones,jonesed02,2TM
Eddie Jones,jonesed02,MEM
Eddie Jones,jonesed02,MIA
James Jones,jonesja02,PHO
Wally Szczerbiak,szczewa02,BOS
Sebastian Telfair,telfase01,BOS
Gordan GiriÄek,giricgo01,UTA
Francisco GarcÃ­a,garcifr01,SAC
Salim Stoudamire,stoudsa01,ATL
Eddie House,houseed01,NJN
Damon Stoudamire,stoudda01,MEM
Ronald Murray,murraro01,DET
Charlie Villanueva,villach01,MIL
Darrell Armstrong,armstda01,IND
Brian Cook,cookbr01,LAL
Steven Hunter,huntest01,PHI
Shelden Williams,willish02,ATL
Rodney Carney,carnero01,PHI
Walter Herrmann,herrmwa01,CHA
Chuck Hayes,hayesch01,HOU
P.J. Brown,brownpj01,CHI
Carlos Delfino,delfica01,DET
Nenad KrstiÄ,krstine01,NJN
Quinton Ross,rossqu01,LAC
Stromile Swift,swiftst01,MEM
Sean May,mayse01,CHA
Fred Jones,jonesfr01,2TM
Fred Jones,jonesfr01,TOR
Fred Jones,jonesfr01,POR
Marc Jackson,jacksma02,NOK
Brevin Knight,knighbr01,CHA
Tony Battie,battito01,ORL
Ersan Ä°lyasova,ilyaser01,MIL
Derek Anderson,anderde01,CHA
Etan Thomas,thomaet01,WAS
Damon Jones,jonesda01,CLE
Dorell Wright,wrighdo01,MIA
Å arÅ«nas JasikeviÄius,jasiksa01,2TM
Å arÅ«nas JasikeviÄius,jasiksa01,IND
Å arÅ«nas JasikeviÄius,jasiksa01,GSW
Ronny Turiaf,turiaro01,LAL
Devean George,georgde01,DAL
Tony Allen,allento01,BOS
Tyrus Thomas,thomaty01,CHI
Marko JariÄ,jaricma01,MIN
Tarence Kinsey,kinseta01,MEM
Ike Diogu,dioguik01,2TM
Ike Diogu,dioguik01,GSW
Ike Diogu,dioguik01,IND
Vladimir RadmanoviÄ,radmavl01,LAL
Gary Payton,paytoga01,MIA
Anthony Johnson,johnsan02,2TM
Anthony Johnson,johnsan02,DAL
Anthony Johnson,johnsan02,ATL
Francisco Elson,elsonfr01,SAS
Fabricio Oberto,obertfa01,SAS
Kwame Brown,brownkw01,LAL
Eric Snow,snower01,CLE
Beno Udrih,udrihbe01,SAS
Renaldo Balkman,balkmre01,NYK
Jason Maxiell,maxieja01,DET
Kenny Thomas,thomake01,SAC
Reggie Evans,evansre01,DEN
Kendrick Perkins,perkike01,BOS
Jeff Foster,fosteje01,IND
MickaÃ«l Gelabale,gelabmi01,SEA
Marquis Daniels,daniema01,IND
Jordan Farmar,farmajo01,LAL
Jake Voskuhl,voskuja01,CHA
Sasha VujaÄiÄ,vujacsa01,LAL
Kurt Thomas,thomaku01,PHO
Greg Buckner,buckngr01,DAL
Keith Bogans,boganke01,ORL
Brian Skinner,skinnbr01,MIL
Kelenna Azubuike,azubuke01,GSW
Allan Ray,rayal01,BOS
PrimoÅ¾ Brezec,brezepr01,CHA
Nazr Mohammed,mohamna01,DET
Yakhouba Diawara,diawaya01,DEN
Lawrence Roberts,roberla01,MEM
Antoine Wright,wrighan01,NJN
Darius Songaila,songada01,WAS
Daniel Gibson,gibsoda01,CLE
Matt Bonner,bonnema01,SAS
Robert Horry,horryro01,SAS
Leon Powe,powele01,BOS
Lou Williams,willilo02,PHI
Ronnie Brewer,brewero02,UTA
Alexander Johnson,johnsal01,MEM
Dan Gadzuric,gadzuda01,MIL
Lindsey Hunter,hunteli01,DET
Thabo Sefolosha,sefolth01,CHI
Josh Boone,boonejo01,NJN
JJ Redick,redicjj01,ORL
Jason Hart,hartja01,2TM
Jason Hart,hartja01,SAC
Jason Hart,hartja01,LAC
Sergio RodrÃ­guez,rodrise01,POR
Malik Allen,allenma01,CHI
Mardy Collins,collima01,NYK
Peja StojakoviÄ,stojape01,NOK
Keith McLeod,mcleoke01,2TM
Keith McLeod,mcleoke01,GSW
Keith McLeod,mcleoke01,IND
Dikembe Mutombo,mutomdi01,HOU
Austin Croshere,croshau01,DAL
Kris Humphries,humphkr01,TOR
Linton Johnson,johnsli01,NOK
Jared Jeffries,jeffrja01,NYK
Marcus Banks,banksma01,PHO
Speedy Claxton,claxtsp01,ATL
Bonzi Wells,wellsbo01,HOU
Brian Scalabrine,scalabr01,BOS
Andray Blatche,blatcan01,WAS
Jarron Collins,collija03,UTA
Clifford Robinson,robincl02,NJN
Troy Hudson,hudsotr01,MIN
Michael Doleac,doleami01,MIA
Kevin Ollie,ollieke01,PHI
Ronnie Price,pricero01,SAC
Malik Rose,rosema01,NYK
Kirk Snyder,snydeki01,HOU
Jacque Vaughn,vaughja01,SAS
DeSagana Diop,diopde01,DAL
Solomon Jones,jonesso01,ATL
Rashad McCants,mccanra01,MIN
David Noel,noelda01,MIL
Shawne Williams,willish03,IND
Daniel Ewing,ewingda01,LAC
Hilton Armstrong,armsthi01,NOK
Hassan Adams,adamsha01,NJN
Lorenzen Wright,wrighlo02,ATL
Mike Wilks,wilksmi01,SEA
Jason Collins,collija04,NJN
Lynn Greer,greerly01,MIL
Dan Dickau,dickada01,POR
Roger Mason,masonro01,WAS
Jeff McInnis,mcinnje01,CHA
Royal Ivey,iveyro01,ATL
John Lucas III,lucasjo02,HOU
Mike Sweetney,sweetmi01,CHI
Junior Harrington,harriju01,MEM
Chris Quinn,quinnch01,MIA
Maceo Baston,bastoma01,IND
Adrian Griffin,griffad01,CHI
DerMarr Johnson,johnsde03,DEN
Justin Williams,williju01,SAC
Brian Cardinal,cardibr01,MEM
Cedric Simmons,simmoce01,NOK
Donell Taylor,taylodo01,WAS
Quincy Douby,doubyqu01,SAC
Alan Henderson,hendeal01,PHI
Josh Powell,poweljo01,2TM
Josh Powell,poweljo01,IND
Josh Powell,poweljo01,GSW
Anthony Roberson,roberan02,GSW
Bobby Jones,jonesbo02,PHI
Jalen Rose,roseja01,PHO
Adonal Foyle,foylead01,GSW
Justin Reed,reedju01,MIN
C.J. Miles,milescj01,UTA
Raef LaFrentz,lafrera01,POR
Rawle Marshall,marshra01,IND
Alan Anderson,anderal01,CHA
Travis Diener,dienetr01,ORL
Dee Brown,brownde03,UTA
Darrick Martin,martida01,TOR
Shammond Williams,willish01,LAL
Andre Brown,brownan01,SEA
Melvin Ely,elyme01,2TM
Melvin Ely,elyme01,CHA
Melvin Ely,elyme01,SAS
James Singleton,singlja01,LAC
Vassilis Spanoulis,spanova01,HOU
Joel Przybilla,przybjo01,POR
Jake Tsakalidis,tsakaja01,2TM
Jake Tsakalidis,tsakaja01,MEM
Jake Tsakalidis,tsakaja01,HOU
Dale Davis,davisda01,DET
Bo Outlaw,outlabo01,ORL
J.J. Barea,bareajo01,DAL
Jerome James,jamesje01,NYK
Aaron Williams,williaa01,LAC
Shannon Brown,brownsh01,CLE
Viktor Khryapa,khryavi01,CHI
David Wesley,wesleda01,CLE
Rafael AraÃºjo,araujra01,UTA
Pat Garrity,garripa01,ORL
David Harrison,harrida01,IND
Maurice Ager,agerma01,DAL
Calvin Booth,boothca01,WAS
Othella Harrington,harriot01,CHA
Bracey Wright,wrighbr02,MIN
Earl Barron,barroea01,MIA
Ryan Hollins,holliry01,CHA
Orien Greene,greenor01,IND
Mark Madsen,madsema01,MIN
Bernard Robinson,robinbe01,2TM
Bernard Robinson,robinbe01,CHA
Bernard Robinson,robinbe01,NJN
Pat Burke,burkepa01,PHO
Shavlik Randolph,randosh01,PHI
Kyle Lowry,lowryky01,MEM
Eric Williams,willier01,2TM
Eric Williams,willier01,SAS
Eric Williams,willier01,CHA
Mouhamed Sene,senesa01,SEA
Paul Davis,davispa01,LAC
Robert Hite,hitero01,MIA
Damir Markota,markoda01,MIL
Steve Novak,novakst01,HOU
James White,whiteja02,SAS
Luke Jackson,jackslu02,2TM
Luke Jackson,jackslu02,LAC
Luke Jackson,jackslu02,TOR
Amir Johnson,johnsam01,DET
Ira Newble,newblir01,CLE
Scott Padgett,padgesc01,2TM
Scott Padgett,padgesc01,HOU
Scott Padgett,padgesc01,MEM
Stephen Graham,grahast01,POR
Brandon Bass,bassbr01,NOK
Stanislav Medvedenko,medvest01,ATL
Jackie Butler,butleja01,SAS
Danny Fortson,fortsda01,SEA
Matt Freije,freijma01,ATL
Jumaine Jones,jonesju01,PHO
Michael Olowokandi,olowomi01,BOS
UroÅ¡ Slokar,slokaur01,TOR
Jared Reiner,reineja01,MIL
Patrick O'Bryant,obryapa01,GSW
Kevinn Pinkney,pinknke01,BOS
P.J. Tucker,tuckepj01,TOR
Pops Mensah-Bonsu,mensapo01,DAL
Eric Piatkowski,piatker01,PHO
Cedric Bozeman,bozemce01,ATL
Will Blalock,blalowi01,DET
Ronald Dupree,duprero01,DET
Scot Pollard,pollasc01,CLE
Jamal Sampson,sampsja01,DEN
Maurice Taylor,tayloma01,SAC
Wayne Simien,simiewa01,MIA
Kelvin Cato,catoke01,NYK
Aaron McKie,mckieaa01,LAL
Marcus Vinicius,vincima01,NOK
Esteban Batista,batises01,ATL
Kenyon Martin,martike01,DEN
Luke Schenscher,schenlu01,POR
Eddie Griffin,griffed01,MIN
Andreas Glyniadakis,glynian01,SEA
D.J. Mbenga,mbengdj01,DAL
Michael Ruffin,ruffimi01,WAS
Dijon Thompson,thompdi01,ATL
Lou Amundson,amundlo01,2TM
Lou Amundson,amundlo01,UTA
Lou Amundson,amundlo01,PHI
Ivan McFarlin,mcfariv01,PHI
Julius Hodge,hodgeju01,2TM
Julius Hodge,hodgeju01,DEN
Julius Hodge,hodgeju01,MIL
Doug Christie,chrisdo01,LAC
Desmon Farmer,farmede01,SEA
Yaroslav Korolev,korolya01,LAC
Kevin Willis,willike02,DAL
James Lang,langja01,WAS
Pape Sow,sowpa01,TOR
Andre Barrett,barrean01,CHI
Jeremy Richardson,richaje01,2TM
Jeremy Richardson,richaje01,ATL
Jeremy Richardson,richaje01,POR
Anthony Carter,cartean01,DEN
Sean Marks,marksse01,PHO
Renaldo Major,majorre01,GSW
Theo Ratliff,ratlith01,BOS
Steven Smith,smithst03,PHI
Randolph Morris,morrira01,NYK
Dajuan Wagner,wagneda02,GSW
Dwayne Jones,jonesdw02,CLE
James Augustine,augusja01,ORL
Mike Hall,hallmi01,WAS
Roger Powell,powelro01,UTA
Alvin Williams,willial02,LAC
Will Conroy,conrowi01,2TM
Will Conroy,conrowi01,MEM
Will Conroy,conrowi01,LAC
Mile IliÄ,ilicmi01,NJN
Randy Livingston,livinra01,SEA
Chris McCray,mccrach01,MIL
Vitaly Potapenko,potapvi01,SAC
Von Wafer,wafervo01,LAC
