Player,ID,Team
Cartier Martin,martica01,2TM
Cartier Martin,martica01,ATL
Cartier Martin,martica01,CHI
Alexis AjinÃ§a,ajincal01,NOP
Francisco GarcÃ­a,garcifr01,HOU
Devin Harris,harride01,DAL
Tyler Hansbrough,hansbty01,TOR
Luke Ridnour,ridnolu01,2TM
Luke Ridnour,ridnolu01,MIL
Luke Ridnour,ridnolu01,CHA
Lavoy Allen,allenla01,2TM
Lavoy Allen,allenla01,PHI
Lavoy Allen,allenla01,IND
Jon Leuer,leuerjo01,MEM
Jason Smith,smithja02,NOP
Shane Battier,battish01,MIA
Gerald Wallace,wallage01,BOS
Gorgui Dieng,dienggo01,MIN
Andre Miller,millean02,2TM
Andre Miller,millean02,DEN
Andre Miller,millean02,WAS
Ãmer AÅÄ±k,asikom01,HOU
Ray McCallum,mccalra01,SAC
Chase Budinger,budinch01,MIN
Willie Green,greenwi01,LAC
Jimmer Fredette,fredeji01,2TM
Jimmer Fredette,fredeji01,SAC
Jimmer Fredette,fredeji01,CHI
Ian Mahinmi,mahinia01,IND
Jonas Jerebko,jerebjo01,DET
Rashard Lewis,lewisra02,MIA
Steven Adams,adamsst01,OKC
Ish Smith,smithis01,PHO
Alonzo Gee,geeal01,CLE
Quincy Miller,millequ01,DEN
Earl Clark,clarkea01,2TM
Earl Clark,clarkea01,CLE
Earl Clark,clarkea01,NYK
Pablo Prigioni,prigipa01,NYK
Chris Johnson,johnsch04,BOS
Alexey Shved,shvedal01,MIN
Kevin SÃ©raphin,serapke01,WAS
Diante Garrett,garredi02,UTA
Jeff Ayres,pendeje02,SAS
Andrei Kirilenko,kirilan01,BRK
Al Harrington,harrial01,WAS
Andrew Bynum,bynuman01,2TM
Andrew Bynum,bynuman01,CLE
Andrew Bynum,bynuman01,IND
Luc Mbah a Moute,mbahalu01,2TM
Luc Mbah a Moute,mbahalu01,SAC
Luc Mbah a Moute,mbahalu01,MIN
Bismack Biyombo,biyombi01,CHA
Anthony Bennett,bennean01,CLE
Perry Jones,jonespe01,OKC
Reggie Evans,evansre01,2TM
Reggie Evans,evansre01,BRK
Reggie Evans,evansre01,SAC
Phil Pressey,pressph01,BOS
Kendrick Perkins,perkike01,OKC
Jeff Taylor,tayloje03,CHA
Anthony Randolph,randoan01,DEN
Shawne Williams,willish03,LAL
Toney Douglas,douglto01,2TM
Toney Douglas,douglto01,GSW
Toney Douglas,douglto01,MIA
CJ McCollum,mccolcj01,POR
Darius Miller,milleda01,NOP
Beno Udrih,udrihbe01,2TM
Beno Udrih,udrihbe01,NYK
Beno Udrih,udrihbe01,MEM
Matt Bonner,bonnema01,SAS
Jan VeselÃ½,veselja01,2TM
Jan VeselÃ½,veselja01,WAS
Jan VeselÃ½,veselja01,DEN
Archie Goodwin,goodwar01,PHO
Doron Lamb,lambdo01,ORL
Jeff Withey,witheje01,NOP
Byron Mullens,mulleby01,2TM
Byron Mullens,mulleby01,LAC
Byron Mullens,mulleby01,PHI
Drew Gooden,goodedr01,WAS
Dennis SchrÃ¶der,schrode01,ATL
Robbie Hummel,hummero01,MIN
Miroslav Raduljica,radulmi01,MIL
Steve Novak,novakst01,TOR
Larry Sanders,sandela01,MIL
Nando De Colo,decolna01,2TM
Nando De Colo,decolna01,SAS
Nando De Colo,decolna01,TOR
Joel Freeland,freeljo01,POR
Udonis Haslem,hasleud01,MIA
Quincy Acy,acyqu01,2TM
Quincy Acy,acyqu01,TOR
Quincy Acy,acyqu01,SAC
Luke Babbitt,babbilu01,NOP
Will Barton,bartowi01,POR
VÃ­tor Luiz Faverani,favervi01,BOS
Aron Baynes,baynear01,SAS
John Lucas III,lucasjo02,UTA
Derrick Rose,rosede01,CHI
Greg Stiemsma,stiemgr01,NOP
Jason Terry,terryja01,BRK
MarShon Brooks,brookma01,3TM
MarShon Brooks,brookma01,BOS
MarShon Brooks,brookma01,GSW
MarShon Brooks,brookma01,LAL
Chris Copeland,copelch01,IND
Leandro Barbosa,barbole01,PHO
Ronny Turiaf,turiaro01,MIN
Jeremy Tyler,tylerje01,NYK
Wayne Ellington,ellinwa01,DAL
Brandon Davies,daviebr01,PHI
Ekpe Udoh,udohek01,MIL
Shabazz Muhammad,muhamsh01,MIN
Ryan Hollins,holliry01,LAC
Toure' Murry,murryto01,NYK
Metta World Peace,artesro01,NYK
Garrett Temple,templga01,WAS
Kenyon Martin,martike01,NYK
Rasual Butler,butlera01,IND
Jannero Pargo,pargoja01,CHA
Shane Larkin,larkish01,DAL
Chuck Hayes,hayesch01,2TM
Chuck Hayes,hayesch01,SAC
Chuck Hayes,hayesch01,TOR
Nazr Mohammed,mohamna01,CHI
Reggie Bullock,bullore01,LAC
Hedo TÃ¼rkoÄlu,turkohe01,LAC
Gustavo AyÃ³n,ayongu01,ATL
Donald Sloan,sloando01,IND
Jason Maxiell,maxieja01,ORL
Darius Morris,morrida01,3TM
Darius Morris,morrida01,PHI
Darius Morris,morrida01,LAC
Darius Morris,morrida01,MEM
Marquis Teague,teaguma01,2TM
Marquis Teague,teaguma01,CHI
Marquis Teague,teaguma01,BRK
Rudy Gobert,goberru01,UTA
Steve Nash,nashst01,LAL
Isaiah Canaan,canaais01,HOU
Orlando Johnson,johnsor01,2TM
Orlando Johnson,johnsor01,IND
Orlando Johnson,johnsor01,SAC
Ben Gordon,gordobe01,CHA
Jarvis Varnado,varnaja01,2TM
Jarvis Varnado,varnaja01,CHI
Jarvis Varnado,varnaja01,PHI
Meyers Leonard,leoname01,POR
James Jones,jonesja02,MIA
Dewayne Dedmon,dedmode01,3TM
Dewayne Dedmon,dedmode01,GSW
Dewayne Dedmon,dedmode01,PHI
Dewayne Dedmon,dedmode01,ORL
Quincy Pondexter,pondequ01,MEM
Josh Harrellson,harrejo01,DET
Cole Aldrich,aldrico01,NYK
Charlie Villanueva,villach01,DET
Tyshawn Taylor,tayloty01,BRK
Alex Len,lenal01,PHO
Mike Harris,harrimi01,UTA
Antawn Jamison,jamisan01,LAC
Kobe Bryant,bryanko01,LAL
Gigi Datome,datomlu01,DET
Eric Maynor,maynoer01,2TM
Eric Maynor,maynoer01,WAS
Eric Maynor,maynoer01,PHI
Brandon Rush,rushbr01,UTA
Otto Porter Jr.,porteot01,WAS
Carl Landry,landrca01,SAC
Mike Muscala,muscami01,ATL
Andre Roberson,roberan03,OKC
Chris Singleton,singlch01,WAS
Roger Mason,masonro01,MIA
Ronnie Price,pricero01,ORL
Manny Harris,harrima01,LAL
Gal Mekel,mekelga01,DAL
Chauncey Billups,billuch01,DET
Dionte Christmas,chrisdi01,PHO
Ian Clark,clarkia01,UTA
Landry Fields,fieldla01,TOR
Greg Oden,odengr01,MIA
Austin Daye,dayeau01,2TM
Austin Daye,dayeau01,TOR
Austin Daye,dayeau01,SAS
Daniel Orton,ortonda01,PHI
Aaron Gray,grayaa01,2TM
Aaron Gray,grayaa01,TOR
Aaron Gray,grayaa01,SAC
Lorenzo Brown,brownlo01,PHI
Shannon Brown,brownsh01,2TM
Shannon Brown,brownsh01,SAS
Shannon Brown,brownsh01,NYK
Jorge GutiÃ©rrez,gutiejo01,BRK
Peyton Siva,sivape01,DET
Casper Ware,wareca01,PHI
Chris Wright,wrighch01,MIL
Victor Claver,clavevi01,POR
Solomon Hill,hillso01,IND
A.J. Price,priceaj01,MIN
James Nunnally,nunnaja01,2TM
James Nunnally,nunnaja01,ATL
James Nunnally,nunnaja01,PHI
Dwight Buycks,buyckdw01,TOR
Troy Daniels,danietr01,HOU
John Jenkins,jenkijo01,ATL
Jamaal Franklin,frankja01,MEM
Lou Amundson,amundlo01,2TM
Lou Amundson,amundlo01,NOP
Lou Amundson,amundlo01,CHI
Greg Smith,smithgr02,HOU
Sergey Karasev,karasse01,CLE
Arnett Moultrie,moultar01,PHI
JaVale McGee,mcgeeja01,DEN
Allen Crabbe,crabbal01,POR
Glen Rice Jr.,ricegl02,WAS
Tornike Shengelia,shengto01,2TM
Tornike Shengelia,shengto01,BRK
Tornike Shengelia,shengto01,CHI
Bernard James,jamesbe01,DAL
Joel Anthony,anthojo01,2TM
Joel Anthony,anthojo01,MIA
Joel Anthony,anthojo01,BOS
Hasheem Thabeet,thabeha01,OKC
Justin Hamilton,hamilju01,2TM
Justin Hamilton,hamilju01,CHA
Justin Hamilton,hamilju01,MIA
Nemanja NedoviÄ,nedovne01,GSW
Jared Cunningham,cunnija01,2TM
Jared Cunningham,cunnija01,ATL
Jared Cunningham,cunnija01,SAC
Hilton Armstrong,armsthi01,GSW
Jason Collins,collija04,BRK
Chris Babb,babbch01,BOS
Tony Mitchell,mitchto02,DET
Viacheslav Kravtsov,kravtvi01,PHO
Shavlik Randolph,randosh01,PHO
Carrick Felix,felixca01,CLE
Ricky Ledo,ledori01,DAL
Julyan Stone,stoneju01,TOR
Robert Covington,covinro01,HOU
Stephen Jackson,jacksst02,LAC
Ognjen KuzmiÄ,kuzmiog01,GSW
Malcolm Thomas,thomama01,2TM
Malcolm Thomas,thomama01,SAS
Malcolm Thomas,thomama01,UTA
Solomon Jones,jonesso01,ORL
James Southerland,southja01,2TM
James Southerland,southja01,CHA
James Southerland,southja01,NOP
Adonis Thomas,thomaad01,2TM
Adonis Thomas,thomaad01,ORL
Adonis Thomas,thomaad01,PHI
Keith Bogans,boganke01,BOS
Earl Watson,watsoea01,POR
Mike James,jamesmi01,CHI
Reggie Williams,willire02,OKC
Jamaal Tinsley,tinslja01,UTA
Othyus Jeffers,jeffeot01,2TM
Othyus Jeffers,jeffeot01,SAS
Othyus Jeffers,jeffeot01,MIN
Ronnie Brewer,brewero02,2TM
Ronnie Brewer,brewero02,HOU
Ronnie Brewer,brewero02,CHI
D.J. Stephens,stephdj01,MIL
Melvin Ely,elyme01,NOP
Ryan Gomes,gomesry01,OKC
Damion James,jamesda01,SAS
Tony Mitchell,mitchto03,MIL
Erik Murphy,murpher01,CHI
Hamady N'Diaye,ndiayha01,SAC
Lance Thomas,thomala01,NOP
Vander Blue,blueva01,BOS
Sasha VujaÄiÄ,vujacsa01,LAC
Josh Powell,poweljo01,HOU
Andris BiedriÅÅ¡,biedran01,UTA
Seth Curry,curryse01,2TM
Seth Curry,curryse01,MEM
Seth Curry,curryse01,CLE
Arinze Onuaku,onuakar01,2TM
Arinze Onuaku,onuakar01,NOP
Arinze Onuaku,onuakar01,CLE
Shane Edwards,edwarsh01,CLE
DeAndre Liggins,liggide01,MIA
Maalik Wayns,waynsma01,LAC
Scotty Hopson,hopsosc01,CLE
Mustafa Shakur,shakumu01,OKC
Josh Childress,childjo01,NOP
Elias Harris,harriel01,LAL
Royal Ivey,iveyro01,OKC
Darius Johnson-Odom,johnsda03,PHI
Dexter Pittman,pittmde01,ATL
Chris Smith,smithch05,NYK
D.J. White,whitedj01,CHA
Royce White,whitero03,SAC
